Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Location-Location-HIVSimple2.json	360	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FocusPopCS.json	318	3	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	7	147	0	0	0	0	0	0
fsh-generated/resources/Observation-ObservationOMRS0.json	957	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0
fsh-generated/resources/Bundle-ExampleCIEL.json	4739	17	0	0	0	0	7	0	1	12	0	0	0	0	0	0	0	0	0	0	29	16	0	0	0	0	0	0
fsh-generated/resources/Observation-Observation-HIVSimple.json	584	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-DiagnosticReport-HIVSimple.json	502	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/Library-FHIRCommon.json	513	6	1	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	1019	70	0	0	0	41	0	0
fsh-generated/resources/ValueSet-KeyPop.json	393	5	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	11	169	0	0	0	1	0	0
fsh-generated/resources/Observation-example-openmrs-Observation.json	1411	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0
fsh-generated/resources/Bundle-ExampleOMRS0.json	5789	20	0	0	0	0	8	0	1	22	0	0	0	0	0	0	0	0	0	0	31	27	0	0	0	0	0	1
fsh-generated/resources/Encounter-Encounter-HIVSimple.json	598	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
fsh-generated/resources/ValueSet-MMDInterval.json	443	4	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	8	166	0	0	0	1	0	0
fsh-generated/resources/Patient-Patient-HIVSimple2.json	237	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0
fsh-generated/resources/Condition-Condition-HIVSimple2.json	703	13	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
fsh-generated/resources/Location-LocationCIEL.json	57	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0
fsh-generated/resources/Library-FHIRHelpers.json	519	4	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	1417	101	0	0	0	45	0	0
fsh-generated/resources/ValueSet-OnARV.json	1078	9	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	12	224	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-MMDIntervalCS.json	437	4	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	9	147	0	0	0	1	0	0
fsh-generated/resources/Observation-Observation-HIVSimple2.json	587	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FocusPop.json	405	6	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	8	159	0	0	0	0	0	0
fsh-generated/resources/Patient-PatientCIEL.json	836	11	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
fsh-generated/resources/Patient-example-openmrs-Patient.json	1232	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
fsh-generated/resources/Encounter-Encounter-ViralLoad.json	598	5	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AgeRangesTXCURR.json	1886	10	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	16	169	0	0	0	1	0	0
fsh-generated/resources/Library-MERStratifiers.json	537	4	0	0	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	0	504	50	0	0	0	19	0	0
fsh-generated/resources/Observation-Observation-ViralLoad.json	627	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0
